id,age
581,42
582,48
583,48
584,40
585,50
586,50
587,28
588,38
589,39
590,38
591,46
592,41
593,37
594,45
595,25
596,19
597,35
598,22
599,57
600,29
601,32
602,24
603,43
604,23
605,26
606,29
607,30
608,31
609,23
610,18
611,27
612,43
613,44
614,39
615,32
616,38
617,38
618,46
619,25
620,34
621,38
622,20
623,26
624,48
625,29
626,47
627,28
628,23
629,51
630,27
631,42
632,46
633,22
634,44
635,39
636,21
637,41
638,33
639,34
640,29
641,19
642,21
643,41
644,49
645,35
646,32
647,42
648,28
649,23
650,36
651,32
652,18
653,24
654,49
655,49
656,42
657,46
658,46
659,26
660,46
661,37
662,31
663,24
664,42
665,33
666,35
667,18
668,25
669,18
670,33
671,35
672,31
673,18
674,55
675,28
676,21
677,42
678,33
679,41
680,35
681,43
682,60
683,41
684,42
685,27
686,30
687,23
688,47
689,32
690,40
691,32
692,29
693,18
694,25
695,40
696,46
697,40
698,44
699,23
700,37
701,32
702,33
703,30
704,21
705,60
706,42
707,49
708,37
709,40
710,43
711,30
712,36
713,39
714,34
715,39
716,21
717,29
718,49
719,33
720,35
721,33
722,42
723,29
724,18
725,36
726,23
727,25
728,18
729,26
730,60
731,32
732,36
733,26
734,52
735,41
736,44
737,30
738,47
739,24
740,27
741,24
742,32
743,41
744,45
745,29
746,45
747,31
748,31
749,42
750,23
751,26
752,38
753,33
754,42
755,21
756,18
757,38
758,20
759,18
760,37
761,31
762,18
763,21
764,24
765,38
766,40
767,28
768,43
769,56
770,42
771,42
772,18
773,60
774,18
775,50
776,38
777,57
778,43
779,43
780,28
781,46
782,47
783,18
784,27
785,23
786,23
787,19
788,25
789,46
790,37
791,40
792,31
793,35
794,37
795,23
796,38
797,29
798,60
799,27
800,42
801,52
802,46
803,25
804,40
805,41
806,34
807,44
808,53
809,26
810,29
811,43
812,37
813,36
814,28
815,24
816,34
817,27
818,32
819,18
820,57
821,45
822,34
823,37
824,41
825,50
826,23
827,50
828,45
829,31
830,25
831,24
832,18
833,32
834,28
835,30
836,38
837,27
838,27
839,39
840,28
841,32
842,40
843,36
844,28
845,24
846,18
847,23
848,34
849,47
850,25
851,28
852,19
853,26
854,30
855,40
856,42
857,25
858,24
859,39
860,30
861,43
862,42
863,54
864,37
865,23
866,39
867,31
868,27
869,31
870,47
871,30
872,33
873,33
874,42
875,26
876,36
877,21
878,33
879,56
880,18
881,39
882,22
883,39
884,46
885,37
886,33
887,35
888,50
889,38
890,29
891,48
892,25
893,49
894,22
895,24
896,24
897,42
898,29
899,48
900,54
901,46
902,28
903,27
904,50
905,29
906,45
907,41
908,33
909,38
910,45
911,31
912,60
913,37
914,24
915,28
916,41
917,43
918,46
919,39
920,44
921,26
922,32
923,23
924,35
925,33
926,29
927,32
928,41
929,18
930,32
931,42
932,34
933,26
934,40
935,32
936,34
937,36
938,53
939,37
940,52
941,27
942,18
943,27
944,31
945,47
946,28
947,28
948,31
949,44
950,28
951,39
952,34
953,27
954,36
955,36
956,46
957,18
958,18
959,39
960,40
961,18
962,36
963,42
964,52
965,41
966,27
967,50
968,36
969,47
970,22
971,42
972,46
973,49
974,34
975,38
976,27
977,36
978,60
979,36
980,42
981,37
982,35
983,19
984,52
985,37
986,26
987,32
988,37
989,19
990,45
991,35
992,30
993,24
994,45
995,18
996,18
997,40
998,48
999,31
1000,30
1001,38
1002,39
1003,18
1004,43
1005,39
1006,38
1007,31
1008,45
1009,24
1010,31
1011,28
1012,21
1013,41
1014,33
1015,46
1016,31
1017,42
1018,26
1019,30
1020,32
1021,38
1022,18
1023,32
1024,18
1025,31
1026,44
1027,46
1028,18
1029,32
1030,41
1031,35
1032,42
1033,18
1034,44
1035,26
1036,47
1037,29
1038,52
1039,35
1040,40
1041,27
1042,24
1043,37
1044,38
1045,58
1046,33
1047,39
1048,45
1049,47
1050,32
1051,32
1052,51
1053,25
1054,45
1055,54
1056,36
1057,23
1058,25
1059,23
1060,30
1061,24
1062,36
1063,27
1064,34
1065,37
1066,25
1067,38
1068,51
1069,41
1070,41
1071,36
1072,47
1073,36
1074,36
1075,18
1076,18
1077,41
1078,47
1079,18
1080,38
1081,51
1082,25
1083,49
1084,33
1085,34
1086,49
1087,36
1088,42
1089,24
1090,18
1091,30
1092,27
1093,40
1094,27
1095,43
1096,30
1097,33
1098,30
1099,21
1100,43
1101,29
1102,32
1103,33
1104,30
1105,31
1106,23
1107,37
1108,21
1109,29
1110,18
1111,36
1112,31
1113,40
1114,37
1115,34
1116,29
1117,38
1118,22
1119,42
1120,18
1121,35
1122,34
1123,35
1124,48
1125,18
1126,36
1127,22
1128,37
1129,32
1130,43
1131,28
1132,34
1133,26
1134,23
1135,28
1136,41
1137,27
1138,42
1139,38
1140,29
1141,49
1142,39
1143,31
1144,37
1145,40
1146,33
1147,46
1148,37
1149,32
1150,45
1151,31
1152,32
1153,31
1154,48
1155,23
1156,31
1157,33
1158,38
1159,41
1160,35
1161,48
1162,21
1163,23
1164,18
1165,25
1166,32
1167,36
1168,47
1169,38
1170,57
1171,57
1172,31
1173,28
1174,35
1175,23
1176,18
1177,41
1178,32
1179,31
1180,30
1181,33
1182,31
1183,31
1184,23
1185,22
1186,25
1187,24
1188,22
1189,32
1190,22
1191,44
1192,44
1193,37
1194,21
1195,33
1196,37
1197,36
1198,25
1199,20
1200,27
1201,42
1202,40
1203,37
1204,49
1205,18
1206,21
1207,46
1208,33
1209,41
1210,40
1211,30
1212,50
1213,48
1214,39
1215,24
1216,40
1217,39
1218,29
1219,33
1220,40
1221,30
1222,44
1223,36
1224,27
1225,26
1226,38
1227,31
1228,46
1229,37
1230,18
1231,39
1232,45
1233,38
1234,37
1235,36
1236,39
1237,30
1238,24
1239,34
1240,33
1241,41
1242,36
1243,29
1244,38
1245,33
1246,41
1247,36
1248,23
1249,41
1250,36
1251,44
1252,43
1253,20
1254,43
1255,30
1256,39
1257,33
1258,30
1259,31
1260,56
1261,37
1262,26
1263,54
1264,22
1265,33
1266,38
1267,31
1268,30
1269,18
1270,23
1271,34
1272,21
1273,43
1274,42
1275,35
1276,29
1277,24
1278,46
1279,32
1280,19
1281,28
1282,28
1283,44
1284,33
1285,40
1286,36
1287,23
1288,33
1289,44
1290,33
1291,38
1292,44
1293,47
1294,42
1295,22
1296,31
1297,31
1298,34
1299,36
1300,33
1301,37
1302,29
1303,18
1304,20
1305,31
1306,26
1307,32
1308,20
1309,29
1310,43
1311,28
1312,46
1313,32
1314,35
1315,37
1316,21
1317,27
1318,33
1319,28
1320,36
1321,32
1322,33
1323,39
1324,26
1325,43
1326,40
1327,45
1328,51
1329,25
1330,30
1331,53
1332,49
1333,27
1334,41
1335,18
1336,21
1337,55
1338,28
1339,50
1340,38
1341,18
1342,50
1343,34
1344,29
1345,33
1346,49
1347,41
1348,33
1349,31
1350,30
1351,42
1352,19
1353,40
1354,33
1355,22
1356,23
1357,27
1358,20
1359,39
1360,36
1361,32
1362,34
1363,34
1364,31
1365,37
1366,32
1367,37
1368,35
1369,42
1370,27
1371,40
1372,46
1373,27
1374,20
1375,19
1376,39
1377,45
1378,24
1379,51
1380,27
1381,46
1382,36
1383,54
1384,35
1385,48
1386,18
1387,43
1388,55
1389,18
1390,28
1391,27
1392,47
1393,21
1394,24
1395,18
1396,34
1397,47
1398,25
1399,29
1400,44
1401,22
1402,49
1403,38
1404,29
1405,24
1406,37
1407,41
1408,29
1409,23
1410,27
1411,33
1412,27
1413,45
1414,41
1415,29
1416,41
1417,30
1418,39
1419,33
1420,50
1421,46
1422,33
1423,30
1424,34
1425,50
1426,38
1427,21
1428,46
1429,28
1430,35
1431,43
1432,30
1433,33
1434,43
1435,29
1436,34
1437,18
1438,31
1439,39
1440,59
1441,36
1442,40
1443,33
1444,25
1445,31
1446,24
1447,38
1448,43
1449,31
1450,23
1451,20
1452,45
1453,31
1454,30
1455,35
1456,18
1457,51
1458,47
1459,34
1460,46
1461,41
1462,38
1463,25
1464,33
1465,31
1466,39
1467,18
1468,36
1469,36
1470,38
1471,31
1472,28
1473,18
1474,49
1475,29
1476,33
1477,35
1478,37
1479,30
1480,31
1481,44
1482,48
1483,22
1484,28
1485,26
1486,35
1487,27
1488,44
1489,35
1490,42
1491,28
1492,42
1493,26
1494,28
1495,44
1496,39
1497,43
1498,46
1499,47
1500,22
1501,39
1502,24
1503,45
1504,43
1505,41
1506,58
1507,43
1508,43
1509,33
1510,34
1511,30
1512,18
1513,22
1514,49
1515,25
1516,38
1517,37
1518,38
1519,44
1520,24
1521,24
1522,30
1523,19
1524,43
1525,50
1526,34
1527,27
1528,42
1529,58
1530,32
1531,30
1532,30
1533,47
1534,41
1535,39
1536,43
1537,47
1538,51
1539,32
1540,37
1541,40
1542,30
1543,38
1544,21
1545,39
1546,33
1547,24
1548,51
1549,34
1550,24
1551,35
1552,44
1553,31
1554,36
1555,33
1556,30
1557,45
1558,25
1559,33
1560,31
1561,40
1562,27
1563,32
1564,35
1565,37
1566,37
1567,18
1568,43
1569,34
1570,27
1571,30
1572,31
1573,31
1574,58
1575,45
1576,31
1577,43
1578,20
1579,34
1580,31
1581,27
1582,33
1583,28
1584,43
1585,31
1586,22
1587,41
1588,44
1589,51
1590,53
1591,31
1592,26
1593,40
1594,49
1595,37
1596,36
1597,47
1598,49
1599,26
1600,31
1601,27
1602,22
1603,38
1604,34
1605,42
1606,23
1607,49
1608,24
1609,26
1610,30
1611,40
1612,41
1613,23
1614,25
1615,28
1616,32
1617,52
1618,36
1619,29
1620,49
1621,40
1622,26
1623,44
1624,43
1625,36
1626,36
1627,24
1628,40
1629,42
1630,31
1631,28
1632,25
1633,29
1634,34
1635,20
1636,23
1637,27
1638,21
1639,48
1640,33
1641,38
1642,48
1643,18
1644,28
1645,34
1646,32
1647,47
1648,31
1649,29
1650,58
1651,36
1652,54
1653,27
1654,34
1655,37
1656,38
1657,49
1658,36
1659,37
1660,39
1661,34
1662,45
1663,25
1664,39
1665,36
1666,21
1667,18
1668,36
1669,43
1670,24
1671,42
1672,41
1673,18
1674,56
1675,24
1676,45
1677,33
1678,30
1679,19
1680,33
1681,29
1682,44
1683,43
1684,27
1685,18
1686,37
1687,21
1688,24
1689,36
1690,27
1691,48
1692,31
1693,21
1694,36
1695,18
1696,35
1697,22
1698,20
1699,37
1700,34
1701,35
1702,48
1703,25
1704,38
1705,29
1706,47
1707,18
1708,41
1709,42
1710,39
1711,22
1712,18
1713,27
1714,39
1715,26
1716,25
1717,53
1718,20
1719,27
1720,33
1721,34
1722,31
1723,23
1724,38
1725,38
1726,18
1727,31
1728,34
1729,18
1730,46
1731,41
1732,21
1733,29
1734,53
1735,18
1736,39
1737,28
1738,38
1739,24
1740,19
1741,42
1742,31
1743,24
1744,35
1745,45
1746,28
1747,30
1748,42
1749,37
1750,35
1751,37
1752,31
1753,39
1754,46
1755,47
1756,35
1757,30
1758,42
1759,34
1760,42
1761,46
1762,23
1763,44
1764,40
1765,43
1766,30
1767,41
1768,33
1769,35
1770,41
1771,41
1772,28
1773,21
1774,28
1775,37
1776,41
1777,28
1778,42
1779,56
1780,51
1781,25
1782,46
1783,38
1784,40
1785,25
1786,37
1787,29
1788,35
1789,25
1790,28
1791,48
1792,58
1793,29
1794,30
1795,21
1796,45
1797,29
1798,56
1799,31
1800,25
1801,20
1802,35
1803,29
1804,21
1805,39
1806,27
1807,39
1808,33
1809,36
1810,40
1811,43
1812,49
1813,33
1814,28
1815,33
1816,51
1817,48
1818,45
1819,48
1820,37
1821,37
1822,35
1823,37
1824,25
1825,36
1826,38
1827,36
1828,32
1829,42
1830,47
1831,48
1832,32
1833,25
1834,43
1835,46
1836,31
1837,23
1838,40
1839,28
1840,42
1841,33
1842,34
1843,33
1844,40
1845,46
1846,20
1847,22
1848,41
1849,34
1850,34
1851,34
1852,30
1853,38
1854,43
1855,36
1856,42
1857,24
1858,33
1859,32
1860,38
1861,43
1862,34
1863,43
1864,42
1865,31
1866,27
1867,44
1868,18
1869,52
1870,49
1871,25
1872,27
1873,27
1874,30
1875,36
1876,42
1877,29
1878,29
1879,40
1880,39
1881,31
1882,32
1883,36
1884,26
1885,40
1886,21
1887,42
1888,31
1889,39
1890,43
1891,49
1892,43
1893,50
1894,34
1895,23
1896,31
1897,24
1898,33
1899,18
1900,35
1901,26
1902,24
1903,41
1904,25
1905,26
1906,40
1907,23
1908,51
1909,32
1910,47
1911,50
1912,26
1913,33
1914,31
1915,47
1916,44
1917,46
1918,33
1919,37
1920,24
1921,45
1922,44
1923,27
1924,33
1925,39
1926,40
1927,53
1928,43
1929,25
1930,43
1931,38
1932,20
1933,31
1934,47
1935,18
1936,44
1937,20
1938,31
1939,53
1940,30
1941,44
1942,18
1943,18
1944,32
1945,41
1946,43
1947,31
1948,49
1949,23
1950,37
1951,36
1952,31
1953,35
1954,41
1955,31
1956,24
1957,34
1958,36
1959,22
1960,43
1961,31
1962,49
1963,30
1964,20
1965,45
1966,29
1967,26
1968,37
1969,18
1970,26
1971,34
1972,20
1973,40
1974,46
1975,30
1976,44
1977,32
1978,47
1979,45
1980,37
1981,30
1982,54
1983,38
1984,25
1985,38
1986,30
1987,46
1988,32
1989,38
1990,44
1991,47
1992,30
1993,36
1994,40
1995,47
1996,37
1997,39
1998,18
1999,32
2000,39
2001,18
2002,32
2003,44
2004,37
2005,47
2006,18
2007,38
2008,41
2009,26
2010,54
2011,19
2012,60
2013,45
2014,46
2015,31
2016,33
2017,34
2018,45
2019,18
2020,29
2021,28
2022,33
2023,26
2024,18
2025,24
2026,41
2027,29
2028,34
2029,55
2030,31
2031,24
2032,33
2033,24
2034,29
2035,26
2036,39
2037,43
2038,31
2039,39
2040,26
2041,41
2042,27
2043,21
2044,29
2045,45
2046,46
2047,41
2048,33
2049,31
2050,53
2051,34
2052,30
2053,47
2054,39
2055,21
2056,20
2057,42
2058,35
2059,42
2060,41
2061,27
2062,28
2063,18
2064,18
2065,32
2066,39
2067,28
2068,47
2069,30
2070,33
2071,49
2072,31
2073,32
2074,30
2075,30
2076,40
2077,29
2078,52
2079,42
2080,28
2081,42
2082,28
2083,39
2084,25
2085,26
2086,31
2087,27
2088,46
2089,21
2090,34
2091,43
2092,32
2093,36
2094,29
2095,49
2096,36
2097,36
2098,18
2099,40
2100,42
2101,29
2102,35
2103,38
2104,47
2105,21
2106,42
2107,42
2108,23
2109,24
2110,33
2111,51
2112,33
2113,39
2114,60
2115,33
2116,37
2117,37
2118,18
2119,37
2120,46
2121,39
2122,42
2123,43
2124,23
2125,26
2126,30
2127,43
2128,30
2129,45
2130,24
2131,39
2132,48
2133,34
2134,47
2135,35
2136,44
2137,20
2138,24
2139,37
2140,44
2141,27
2142,23
2143,28
2144,44
2145,31
2146,18
2147,36
2148,42
2149,40
2150,33
2151,46
2152,49
2153,28
2154,25
2155,52
2156,29
2157,36
2158,27
2159,18
2160,54
2161,40
2162,24
2163,22
2164,27
2165,52
2166,36
2167,34
2168,30
2169,32
2170,39
2171,26
2172,36
2173,32
2174,44
2175,47
2176,40
2177,39
2178,18
2179,25
2180,44
2181,18
2182,40
2183,30
2184,45
2185,41
2186,51
2187,40
2188,24
2189,36
2190,31
2191,31
2192,28
2193,34
2194,44
2195,21
2196,33
2197,42
2198,60
2199,39
2200,35
2201,31
2202,49
2203,39
2204,44
2205,37
2206,42
2207,28
2208,34
2209,38
2210,38
2211,18
2212,33
2213,24
2214,30
2215,48
2216,52
2217,40
2218,49
2219,38
2220,31
2221,34
2222,26
2223,39
2224,53
2225,39
2226,18
2227,40
2228,20
2229,18
2230,31
2231,32
2232,35
2233,36
2234,34
2235,52
2236,26
2237,48
2238,29
2239,23
2240,36
2241,36
2242,34
2243,18
2244,42
2245,53
2246,33
2247,39
2248,60
2249,31
2250,33
2251,36
2252,41
2253,23
2254,40
2255,56
2256,35
2257,18
2258,40
2259,39
2260,32
2261,44
2262,31
2263,57
2264,30
2265,34
2266,40
2267,40
2268,42
2269,26
2270,32
2271,23
2272,30
2273,32
2274,28
2275,24
2276,49
2277,34
2278,33
2279,33
2280,24
2281,40
2282,30
2283,28
2284,47
2285,35
2286,21
2287,53
2288,37
2289,20
2290,28
2291,29
2292,39
2293,32
2294,37
2295,53
2296,39
2297,35
2298,39
2299,27
2300,22
2301,38
2302,38
2303,18
2304,28
2305,18
2306,24
2307,31
2308,34
2309,40
2310,49
2311,39
2312,30
2313,24
2314,41
2315,48
2316,51
2317,34
2318,32
2319,23
2320,48
2321,35
2322,23
2323,32
2324,29
2325,23
2326,39
2327,31
2328,22
2329,37
2330,51
2331,59
2332,56
2333,46
2334,18
2335,24
2336,52
2337,18
2338,18
2339,26
2340,28
2341,39
2342,18
2343,35
2344,42
2345,44
2346,26
2347,29
2348,40
2349,48
2350,29
2351,37
2352,25
2353,25
2354,24
2355,28
2356,44
2357,35
2358,32
2359,25
2360,31
2361,29
2362,39
2363,32
2364,23
2365,45
2366,39
2367,18
2368,34
2369,34
2370,34
2371,34
2372,37
2373,21
2374,48
2375,28
2376,41
2377,20
2378,30
2379,32
2380,32
2381,37
2382,33
2383,48
2384,40
2385,34
2386,45
2387,44
2388,37
2389,41
2390,35
2391,21
2392,25
2393,35
2394,44
2395,27
2396,21
2397,29
2398,31
2399,22
2400,25
2401,34
2402,38
2403,29
2404,27
2405,23
2406,23
2407,50
2408,45
2409,38
2410,37
2411,46
2412,49
2413,25
2414,39
2415,41
2416,39
2417,42
2418,36
2419,32
2420,28
2421,39
2422,42
2423,32
2424,47
2425,29
2426,20
2427,37
2428,47
2429,40
2430,29
2431,43
2432,18
2433,59
2434,26
2435,32
2436,38
2437,25
2438,46
2439,26
2440,54
2441,50
2442,46
2443,23
2444,41
2445,45
2446,25
2447,21
2448,35
2449,37
2450,38
2451,29
2452,21
2453,19
2454,31
2455,34
2456,50
2457,28
2458,22
2459,40
2460,29
2461,26
2462,27
2463,36
2464,46
2465,41
2466,37
2467,18
2468,32
2469,37
2470,51
2471,30
2472,36
2473,25
2474,31
2475,34
2476,32
2477,31
2478,38
2479,46
2480,47
2481,22
2482,23
2483,18
2484,34
2485,32
2486,33
2487,32
2488,26
2489,22
2490,42
2491,40
2492,46
2493,42
2494,46
2495,21
2496,52
2497,43
2498,18
2499,28
2500,41
2501,36
2502,32
2503,18
2504,36
2505,37
2506,27
2507,27
2508,28
2509,48
2510,42
2511,47
2512,29
2513,32
2514,41
2515,25
2516,33
2517,25
2518,41
2519,33
2520,30
2521,32
2522,18
2523,45
2524,38
2525,23
2526,41
2527,31
2528,48
2529,47
2530,21
2531,28
2532,18
2533,28
2534,26
2535,33
2536,23
2537,31
2538,22
2539,27
2540,34
2541,45
2542,35
2543,31
2544,36
2545,28
2546,39
2547,31
2548,18
2549,44
2550,51
2551,33
2552,31
2553,34
2554,48
2555,23
2556,32
2557,41
2558,24
2559,48
2560,27
2561,34
2562,46
2563,20
2564,38
2565,18
2566,47
2567,57
2568,29
2569,35
2570,42
2571,30
2572,57
2573,35
2574,41
2575,21
2576,18
2577,36
2578,56
2579,50
2580,31
2581,38
2582,60
2583,35
2584,28
2585,44
2586,19
2587,29
2588,22
2589,42
2590,39
2591,31
2592,47
2593,39
2594,29
2595,28
2596,38
2597,33
2598,18
2599,27
2600,48
2601,25
2602,49
2603,18
2604,32
2605,18
2606,18
2607,32
2608,37
2609,36
2610,25
2611,32
2612,40
2613,29
2614,30
2615,45
2616,33
2617,50
2618,43
2619,34
2620,19
2621,25
2622,30
2623,31
2624,48
2625,33
2626,21
2627,34
2628,40
2629,27
2630,48
2631,40
2632,32
2633,30
2634,42
2635,18
2636,31
2637,40
2638,24
2639,18
2640,35
2641,33
2642,22
2643,40
2644,45
2645,26
2646,46
2647,41
2648,44
2649,45
2650,44
2651,29
2652,38
2653,27
2654,32
2655,29
2656,28
2657,42
2658,29
2659,47
2660,52
2661,27
2662,43
2663,30
2664,33
2665,39
2666,35
2667,47
2668,29
2669,38
2670,34
2671,36
2672,40
2673,58
2674,38
2675,23
2676,46
2677,28
2678,38
2679,25
2680,38
2681,18
2682,19
2683,27
2684,33
2685,19
2686,45
2687,27
2688,47
2689,36
2690,18
2691,42
2692,18
2693,29
2694,44
2695,34
2696,42
2697,18
2698,18
2699,25
2700,41
2701,32
2702,26
2703,36
2704,31
2705,30
2706,37
2707,40
2708,23
2709,24
2710,50
2711,33
2712,33
2713,21
2714,41
2715,26
2716,26
2717,35
2718,25
2719,20
2720,37
2721,32
2722,26
2723,21
2724,45
2725,22
2726,24
2727,39
2728,29
2729,19
2730,39
2731,45
2732,30
2733,24
2734,40
2735,21
2736,33
2737,27
2738,25
2739,31
2740,20
2741,46
2742,40
2743,26
2744,25
2745,47
2746,51
2747,18
2748,45
2749,23
2750,33
2751,50
2752,36
2753,31
2754,37
2755,39
2756,35
2757,19
2758,41
2759,33
2760,47
2761,29
2762,36
2763,41
2764,38
2765,24
2766,44
2767,39
2768,46
2769,35
2770,18
2771,27
2772,41
2773,41
2774,34
2775,18
2776,33
2777,39
2778,38
2779,42
2780,60
2781,30
2782,32
2783,42
2784,38
2785,37
2786,47
2787,18
2788,27
2789,32
2790,29
2791,46
2792,22
2793,55
2794,31
2795,22
2796,25
2797,27
2798,47
2799,18
2800,44
2801,39
2802,38
2803,36
2804,34
2805,18
2806,23
2807,24
2808,41
2809,38
2810,35
2811,23
2812,28
2813,43
2814,18
2815,37
2816,38
2817,48
2818,36
2819,41
2820,23
2821,35
2822,40
2823,33
2824,25
2825,43
2826,45
2827,26
2828,34
2829,51
2830,18
2831,38
2832,32
2833,34
2834,46
2835,45
2836,44
2837,38
2838,36
2839,50
2840,45
2841,38
2842,31
2843,23
2844,18
2845,31
2846,23
2847,34
2848,36
2849,37
2850,35
2851,23
2852,35
2853,26
2854,30
2855,38
2856,50
2857,41
2858,33
2859,36
2860,26
2861,30
2862,36
2863,24
2864,43
2865,21
2866,33
2867,48
2868,47
2869,45
2870,27
2871,27
2872,27
2873,42
2874,60
2875,48
2876,22
2877,28
2878,52
2879,43
2880,39
2881,32
2882,23
2883,41
2884,58
2885,51
2886,43
2887,26
2888,18
2889,36
2890,32
2891,39
2892,34
2893,47
2894,32
2895,23
2896,35
2897,34
2898,18
2899,52
2900,38
2901,23
2902,28
2903,46
2904,24
2905,36
2906,23
2907,34
2908,38
2909,29
2910,47
2911,38
2912,46
2913,18
2914,35
2915,36
2916,42
2917,30
2918,21
2919,24
2920,24
2921,48
2922,34
2923,25
2924,22
2925,29
2926,37
2927,40
2928,56
2929,18
2930,29
2931,36
2932,39
2933,31
2934,47
2935,36
2936,33
2937,45
2938,30
2939,38
2940,26
2941,39
2942,34
2943,39
2944,18
2945,28
2946,38
2947,36
2948,36
2949,60
2950,18
2951,39
2952,32
2953,30
2954,28
2955,52
2956,44
2957,22
2958,28
2959,38
2960,31
2961,38
2962,36
2963,44
2964,32
2965,43
2966,21
2967,30
2968,36
2969,23
2970,43
2971,46
2972,46
2973,47
2974,35
2975,28
2976,39
2977,24
2978,22
2979,25
2980,60
2981,37
2982,29
2983,44
2984,33
2985,30
2986,41
2987,27
2988,18
2989,43
2990,38
2991,22
2992,44
2993,51
2994,37
2995,49
2996,47
2997,40
2998,37
